image_path,target,oof_fold
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0453_p01_01.png,59T179742,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0454_p01_01.png,59X149369,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0457_p01_01.png,59L194176,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0460_p01_01.png,49F108660,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0461_p01_01.png,72L63974,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0468_p01_01.png,59X145128,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0472_p01_01.png,59X278848,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0476_p01_01.png,60B223567,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0479_p01_01.png,66S109018,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0481_p01_01.png,59E134192,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0482_p01_01.png,59T184807,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0484_p01_01.png,59U177792,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0488_p01_01.png,62V16814,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0491_p01_01.png,60C236687,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0493_p01_01.png,52T76433,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0496_p01_01.png,72X18179,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0500_p01_01.png,59T159973,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0502_p01_01.png,59N125521,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0503_p01_01.png,76V63429,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0505_p01_01.png,66K120670,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0511_p01_01.png,59L191651,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0512_p01_01.png,47R14301,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0513_p01_01.png,60B206370,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0514_p01_01.png,59Y187304,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0518_p01_01.png,37K46713,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0521_p01_01.png,52S37078,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0522_p01_01.png,59E134192,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0525_p01_01.png,59P112875,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0528_p01_01.png,54H15326,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0530_p01_01.png,59M160077,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0532_p01_01.png,55P62004,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0534_p01_01.png,59S135252,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0535_p01_01.png,59D143391,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0536_p01_01.png,64K47483,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0537_p01_01.png,51V44579,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0539_p01_01.png,54P72138,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0542_p01_01.png,63B132004,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0543_p01_01.png,81B126810,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0544_p01_01.png,59N147102,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0546_p01_01.png,54X41983,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0548_p01_01.png,59H159324,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0552_p01_01.png,59P200263,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0553_p01_01.png,54H15326,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0554_p01_01.png,69D105661,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0558_p01_01.png,59T102309,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0559_p01_01.png,59E119283,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0562_p01_01.png,59U165072,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0563_p01_01.png,59E119803,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0564_p01_01.png,59N173948,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0566_p01_01.png,79D107705,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0568_p01_01.png,59F103568,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0574_p01_01.png,59F115042,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0576_p01_01.png,56P25963,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0578_p01_01.png,59C153993,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0579_p01_01.png,71B289897,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0582_p01_01.png,59S153418,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0583_p01_01.png,59S195382,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0584_p01_01.png,59S244717,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0585_p01_01.png,86C133139,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0586_p01_01.png,53Z23502,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0587_p01_01.png,59H154289,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0589_p01_01.png,78E124113,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0592_p01_01.png,59H140639,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0593_p01_01.png,59T138506,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0594_p01_01.png,59S174203,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0596_p01_01.png,59S232928,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0597_p01_01.png,79U24621,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0598_p01_01.png,59S254455,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0599_p01_01.png,47B142642,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0600_p01_01.png,54R24924,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0602_p01_01.png,59T165550,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0603_p01_01.png,76H117550,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0606_p01_01.png,59L205442,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0607_p01_01.png,59X236167,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0609_p01_01.png,77D112938,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0610_p01_01.png,59T118362,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0612_p01_01.png,59T105297,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0614_p01_01.png,95P26027,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0615_p01_01.png,71B289837,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0618_p01_01.png,54T12473,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0621_p01_01.png,54S85489,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0622_p01_01.png,54N56409,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0623_p01_01.png,59E129660,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0624_p01_01.png,59T146101,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0625_p01_01.png,59P152639,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0626_p01_01.png,61H59381,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0628_p01_01.png,59T166153,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0629_p01_01.png,59B122119,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0630_p01_01.png,59E155040,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0632_p01_01.png,53R50201,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0633_p01_01.png,59N161776,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0636_p01_01.png,59F109596,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0638_p01_01.png,59K143840,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0644_p01_01.png,59C149684,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0647_p01_01.png,59S110393,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0651_p01_01.png,59E117936,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0652_p01_01.png,66L135224,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0655_p01_01.png,59V208341,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0656_p01_01.png,59E153127,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0658_p01_01.png,67H103655,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0661_p01_01.png,59T105297,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0662_p01_01.png,63B963040,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0664_p01_01.png,51K28501,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0665_p01_01.png,71H15518,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0669_p01_01.png,52F73840,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0670_p01_01.png,54P72138,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0674_p01_01.png,79Z104811,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0675_p01_01.png,59M108275,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0680_p01_01.png,53Z11759,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0683_p01_01.png,71B112522,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0686_p01_01.png,59U159175,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0687_p01_01.png,54L29072,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0689_p01_01.png,59L116392,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0692_p01_01.png,63B216353,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0693_p01_01.png,59E142530,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0694_p01_01.png,54P72138,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0695_p01_01.png,59X296553,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0696_p01_01.png,59X137438,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0697_p01_01.png,69AB02673,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0703_p01_01.png,76G111649,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0704_p01_01.png,59S181834,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0705_p01_01.png,59P133458,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0707_p01_01.png,66L36400,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0708_p01_01.png,59V245387,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0709_p01_01.png,67M23789,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0714_p01_01.png,59X136052,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0715_p01_01.png,78D108469,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0722_p01_01.png,52U62655,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0726_p01_01.png,59L232473,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0732_p01_01.png,54K16483,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0733_p01_01.png,54F30096,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0735_p01_01.png,59E153127,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0737_p01_01.png,36F42678,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0739_p01_01.png,59F162919,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0741_p01_01.png,54L36961,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0742_p01_01.png,59C249200,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0743_p01_01.png,59U151771,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0745_p01_01.png,59P234276,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0746_p01_01.png,69C128588,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0747_p01_01.png,59H104425,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0750_p01_01.png,77M63369,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0751_p01_01.png,54U46484,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0753_p01_01.png,60B849928,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0758_p01_01.png,70B132168,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0760_p01_01.png,59T122229,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0768_p01_01.png,55P48831,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0774_p01_01.png,51R42488,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0775_p01_01.png,77F130577,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0777_p01_01.png,60B938385,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0781_p01_01.png,54Y99149,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0783_p01_01.png,54T19588,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0785_p01_01.png,59E165653,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0787_p01_01.png,54P76117,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0789_p01_01.png,95H112178,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0793_p01_01.png,59Y191982,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0795_p01_01.png,51P98308,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0796_p01_01.png,70B132168,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0797_p01_01.png,51K59102,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0800_p01_01.png,51S50082,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0801_p01_01.png,78N25203,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0806_p01_01.png,59F142819,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0808_p01_01.png,54P28057,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0809_p01_01.png,95E117763,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0810_p01_01.png,51L38385,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0812_p01_01.png,79N16788,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0814_p01_01.png,59L231395,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0816_p01_01.png,5F132246,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0817_p01_01.png,59X137438,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0818_p01_01.png,52F33586,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0819_p01_01.png,54T20810,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0820_p01_01.png,70B132168,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0822_p01_01.png,59L189475,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0823_p01_01.png,81H12204,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0824_p01_01.png,54L42443,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0826_p01_01.png,59P125512,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0827_p01_01.png,59T146685,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0831_p01_01.png,59L182243,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0833_p01_01.png,60F201949,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0835_p01_01.png,54S22148,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0836_p01_01.png,61H109139,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0840_p01_01.png,63S20246,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0841_p01_01.png,79H57630,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0842_p01_01.png,59X294270,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0844_p01_01.png,82B119789,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0847_p01_01.png,59C227415,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0849_p01_01.png,59E172361,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0856_p01_01.png,66H60786,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0857_p01_01.png,59P139355,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0858_p01_01.png,59B125157,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0859_p01_01.png,52T56177,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0861_p01_01.png,59S231606,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0865_p01_01.png,5152701,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0866_p01_01.png,54T36239,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0868_p01_01.png,59U184366,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0870_p01_01.png,59T129613,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0871_p01_01.png,59M161406,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0877_p01_01.png,59C246326,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0879_p01_01.png,51F91341,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0883_p01_01.png,52T56177,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0887_p01_01.png,59C244333,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0888_p01_01.png,59M121704,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0890_p01_01.png,59M107790,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0893_p01_01.png,59H146704,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0895_p01_01.png,60B511827,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0896_p01_01.png,67B169660,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0898_p01_01.png,59F136564,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0904_p01_01.png,59H154792,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0905_p01_01.png,59P232334,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0907_p01_01.png,59Y192533,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0909_p01_01.png,54T20810,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0910_p01_01.png,59F171478,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0912_p01_01.png,49B123354,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0913_p01_01.png,52Y35969,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0914_p01_01.png,59L148183,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0919_p01_01.png,59U178039,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0921_p01_01.png,59P211206,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0925_p01_01.png,49L104456,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0926_p01_01.png,49K120886,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0928_p01_01.png,59X140243,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0929_p01_01.png,59F154719,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0930_p01_01.png,71B140140,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0932_p01_01.png,59Y187724,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0934_p01_01.png,75F102991,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0936_p01_01.png,54S54376,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0938_p01_01.png,66N113034,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0940_p01_01.png,59S214940,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0941_p01_01.png,59Z119632,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0943_p01_01.png,60B711557,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0944_p01_01.png,77H106830,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0945_p01_01.png,77C122697,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0946_p01_01.png,59Z126553,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0947_p01_01.png,59X255150,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0948_p01_01.png,59C113696,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0949_p01_01.png,59L231318,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0952_p01_01.png,59B133576,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0954_p01_01.png,59P185700,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0956_p01_01.png,59U184366,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0957_p01_01.png,59C167071,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0958_p01_01.png,60C135331,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0963_p01_01.png,54H35581,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0977_p01_01.png,78H92348,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0980_p01_01.png,52Z87327,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0982_p01_01.png,59P232334,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0984_p01_01.png,54H44091,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0985_p01_01.png,54F23213,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0987_p01_01.png,59D198276,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0992_p01_01.png,59F149759,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0993_p01_01.png,54S54463,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0996_p01_01.png,60F118319,0
