image_path,target,oof_fold
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0436_p01_01.png,94D102767,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0441_p02_02.png,47E140769,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0442_p02_02.png,81B141382,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0450_p01_01.png,52T58936,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0457_p01_01.png,71H32614,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0458_p01_01.png,77L160030,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0459_p01_01.png,85C106241,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0462_p01_01.png,52L39337,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0466_p01_01.png,77G139419,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0468_p01_01.png,60C232596,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0470_p01_01.png,59C292265,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0471_p01_01.png,68M51634,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0473_p01_01.png,86B161032,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0475_p01_01.png,51P21467,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0476_p01_01.png,59B147182,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0476_p02_02.png,59B131651,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0480_p01_01.png,59B154011,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0481_p02_02.png,70F119188,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0485_p01_01.png,94AB08770,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0488_p02_02.png,60C271343,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0488_p03_03.png,59S204463,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0490_p02_02.png,60B608783,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0491_p01_01.png,60B608783,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0491_p02_02.png,59B149136,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0001_p01_01.png,59P166480,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0005_p01_01.png,59T108264,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0006_p01_01.png,59T108264,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0009_p01_01.png,63B957926,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0013_p01_01.png,68F55727,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0014_p01_01.png,59C251109,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0024_p01_01.png,63B957926,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0025_p01_01.png,60X46482,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0037_p01_01.png,59V107473,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0043_p01_01.png,59V200285,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0046_p01_01.png,72C112511,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0047_p01_01.png,54L24264,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0048_p01_01.png,59K190300,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0049_p01_01.png,51R56273,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0050_p01_01.png,59K190300,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0053_p01_01.png,68H74213,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0054_p01_01.png,72C112511,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0056_p01_01.png,62V16814,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0059_p01_01.png,59T188808,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0061_p01_01.png,59C162293,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0062_p01_01.png,59U139619,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0064_p01_01.png,65F131532,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0070_p01_01.png,62H27327,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0075_p01_01.png,54S16312,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0077_p01_01.png,59F170424,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0079_p01_01.png,54V25804,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0084_p01_01.png,94H41831,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0087_p01_01.png,59F170424,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0088_p01_01.png,59V216023,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0089_p01_01.png,65F131532,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0090_p01_01.png,59L187760,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0091_p01_01.png,59X268327,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0093_p01_01.png,59L154063,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0094_p01_01.png,94H41831,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0095_p01_01.png,54X45969,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0097_p01_01.png,51L73998,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0102_p01_01.png,63Y10200,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0104_p01_01.png,59S236623,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0107_p01_01.png,52L26661,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0109_p01_01.png,51H23397,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0110_p01_01.png,59U159897,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0111_p01_01.png,59V183357,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0114_p01_01.png,59F138151,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0116_p01_01.png,77L137372,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0117_p01_01.png,59S131386,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0118_p01_01.png,59S236623,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0119_p01_01.png,63Y10200,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0122_p01_01.png,59S235205,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0123_p01_01.png,61D100626,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0124_p01_01.png,86B319858,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0126_p01_01.png,71S35011,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0127_p01_01.png,60B813705,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0129_p01_01.png,48F11856,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0132_p01_01.png,59N209050,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0134_p01_01.png,95AA00839,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0135_p01_01.png,59F138151,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0139_p01_01.png,59F149271,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0142_p01_01.png,59S131386,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0146_p01_01.png,59F149271,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0148_p01_01.png,59C139780,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0150_p01_01.png,59S131886,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0151_p01_01.png,83P167560,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0152_p01_01.png,59P220947,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0153_p01_01.png,59N187515,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0156_p01_01.png,59L177693,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0162_p01_01.png,59L227560,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0167_p01_01.png,47K108279,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0169_p01_01.png,60B734176,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0170_p01_01.png,76D124027,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0171_p01_01.png,59B100002,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0173_p01_01.png,59P117980,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0177_p01_01.png,52Z79752,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0179_p01_01.png,60B325220,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0180_p01_01.png,59H155699,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0183_p01_01.png,59U166141,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0185_p01_01.png,75K30899,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0188_p01_01.png,79T26658,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0195_p01_01.png,66P15739,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0196_p01_01.png,59F112329,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0197_p01_01.png,51Z30606,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0205_p01_01.png,59B131149,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0209_p01_01.png,59F175291,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0210_p01_01.png,59L227602,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0212_p01_01.png,59C149744,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0214_p01_01.png,54T56168,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0220_p01_01.png,59M197582,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0227_p01_01.png,76G112000,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0228_p01_01.png,59U166141,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0232_p01_01.png,59X160210,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0234_p01_01.png,64D113241,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0242_p01_01.png,59P163138,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0243_p01_01.png,59Z127275,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0245_p01_01.png,59Y142323,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0248_p01_01.png,59E164141,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0250_p01_01.png,76V63429,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0251_p01_01.png,76D124027,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0252_p01_01.png,59L202084,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0253_p01_01.png,76D124027,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0254_p01_01.png,59X281467,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0262_p01_01.png,59E103640,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0264_p01_01.png,59V215800,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0265_p01_01.png,59C224729,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0267_p01_01.png,51L82105,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0270_p01_01.png,59L154063,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0272_p01_01.png,95D801179,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0282_p01_01.png,53V97976,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0288_p01_01.png,54Y38211,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0289_p01_01.png,59P187149,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0295_p01_01.png,60B334534,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0296_p01_01.png,59E164141,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0298_p01_01.png,63B222794,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0299_p01_01.png,59X20354,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0301_p01_01.png,54L39902,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0304_p01_01.png,72K59221,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0306_p01_01.png,59S115133,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0307_p01_01.png,67F111317,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0311_p01_01.png,59S111289,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0316_p01_01.png,59K183235,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0318_p01_01.png,60B736638,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0319_p01_01.png,85B117851,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0322_p01_01.png,59V243654,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0329_p01_01.png,59S227831,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0332_p01_01.png,71C236423,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0337_p01_01.png,66P15967,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0338_p01_01.png,59F147404,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0340_p01_01.png,51L14255,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0341_p01_01.png,54P11782,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0342_p01_01.png,85S15378,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0347_p01_01.png,59P220947,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0349_p01_01.png,59N272061,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0353_p01_01.png,52F64378,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0354_p01_01.png,38Z10084,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0355_p01_01.png,63B703323,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0357_p01_01.png,59M136452,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0358_p01_01.png,72C112511,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0364_p01_01.png,51T42133,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0373_p01_01.png,59T151002,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0379_p01_01.png,65S21319,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0380_p01_01.png,85F114927,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0383_p01_01.png,79N160529,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0384_p01_01.png,60C123774,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0385_p01_01.png,59X256462,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0390_p01_01.png,59T156987,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0392_p01_01.png,86B624682,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0393_p01_01.png,59K114468,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0394_p01_01.png,59N100018,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0400_p01_01.png,59U145781,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0402_p01_01.png,61D107911,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0405_p01_01.png,66P15967,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0407_p01_01.png,79K78987,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0411_p01_01.png,59V215800,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0414_p01_01.png,51M21719,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0416_p01_01.png,34K23664,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0420_p01_01.png,51H48354,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0421_p01_01.png,62N132746,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0422_p01_01.png,81B161386,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0430_p01_01.png,59M156378,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0431_p01_01.png,60B223567,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0434_p01_01.png,59C148275,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0435_p01_01.png,70L137096,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0442_p01_01.png,51K28501,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0444_p01_01.png,59X278848,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0447_p01_01.png,59K162404,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0453_p01_01.png,59T179742,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0457_p01_01.png,59L194176,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0461_p01_01.png,72L63974,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0469_p01_01.png,86H79591,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0470_p01_01.png,51L80104,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0472_p01_01.png,59X278848,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0476_p01_01.png,60B223567,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0481_p01_01.png,59E134192,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0484_p01_01.png,59U177792,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0488_p01_01.png,62V16814,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0491_p01_01.png,60C236687,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0493_p01_01.png,52T76433,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0496_p01_01.png,72X18179,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0500_p01_01.png,59T159973,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0501_p01_01.png,94D104771,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0503_p01_01.png,76V63429,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0505_p01_01.png,66K120670,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0512_p01_01.png,47R14301,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0513_p01_01.png,60B206370,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0514_p01_01.png,59Y187304,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0518_p01_01.png,37K46713,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0521_p01_01.png,52S37078,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0522_p01_01.png,59E134192,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0524_p01_01.png,51P54578,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0528_p01_01.png,54H15326,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0532_p01_01.png,55P62004,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0535_p01_01.png,59D143391,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0537_p01_01.png,51V44579,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0539_p01_01.png,54P72138,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0543_p01_01.png,81B126810,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0544_p01_01.png,59N147102,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0546_p01_01.png,54X41983,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0548_p01_01.png,59H159324,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0550_p01_01.png,59U157674,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0552_p01_01.png,59P200263,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0553_p01_01.png,54H15326,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0554_p01_01.png,69D105661,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0558_p01_01.png,59T102309,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0559_p01_01.png,59E119283,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0563_p01_01.png,59E119803,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0564_p01_01.png,59N173948,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0568_p01_01.png,59F103568,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0571_p01_01.png,92D142705,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0572_p01_01.png,59S228834,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0576_p01_01.png,56P25963,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0578_p01_01.png,59C153993,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0579_p01_01.png,71B289897,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0580_p01_01.png,63H31295,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0583_p01_01.png,59S195382,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0584_p01_01.png,59S244717,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0585_p01_01.png,86C133139,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0586_p01_01.png,53Z23502,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0587_p01_01.png,59H154289,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0589_p01_01.png,78E124113,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0591_p01_01.png,51Z30606,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0592_p01_01.png,59H140639,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0594_p01_01.png,59S174203,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0596_p01_01.png,59S232928,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0597_p01_01.png,79U24621,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0598_p01_01.png,59S254455,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0599_p01_01.png,47B142642,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\greenpack_0603_p01_01.png,76H117550,4
