image_path,target,oof_fold
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0928_p01_01.png,51F22029,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0929_p01_01.png,51F22029,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0931_p01_01.png,51A05227,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0932_p01_01.png,51G21670,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0933_p01_01.png,51G21670,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0934_p01_01.png,59U150906,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0937_p01_01.png,51F59881,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0938_p01_01.png,51F59881,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0940_p01_01.png,51A01204,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0941_p01_01.png,51A01204,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0945_p01_01.png,51G39466,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0947_p01_01.png,51F07973,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0949_p01_01.png,51F61712,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0950_p01_01.png,51F61712,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0951_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0952_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0953_p01_01.png,51F88270,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0955_p01_01.png,51A25668,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0958_p01_01.png,51A69172,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0963_p01_01.png,61A22959,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0966_p01_01.png,52Z9755,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0967_p01_01.png,52Z9755,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0972_p01_01.png,51A96141,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0973_p01_01.png,51A96141,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0980_p01_01.png,51A11122,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0981_p01_01.png,51G51332,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0984_p01_01.png,51F15585,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0985_p01_01.png,51F15585,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\carlong_0989_p01_01.png,30V3993,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0007_p01_01.png,62H76356,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0008_p01_01.png,62A25781,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0010_p01_01.png,59S361475,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0010_p02_02.png,59S309124,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0010_p03_03.png,36B456087,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0014_p01_01.png,60K26831,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0019_p01_01.png,51G20995,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0020_p01_01.png,55X86135,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0022_p01_01.png,51A41137,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0023_p01_01.png,51F87119,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0024_p01_01.png,51C46918,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0027_p01_01.png,51H92399,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0029_p01_01.png,51A18281,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0030_p01_01.png,51H69031,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0032_p01_01.png,29H50138,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0033_p01_01.png,72H127538,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0034_p01_01.png,51F09900,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0034_p02_02.png,35B260865,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0039_p01_01.png,59X198036,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0043_p01_01.png,61D222257,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0043_p02_02.png,79D127608,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0043_p03_03.png,60B356563,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0044_p01_01.png,78H155105,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0045_p02_02.png,78B102230,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0045_p03_03.png,77C172309,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0052_p01_01.png,79A05304,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0053_p01_01.png,51K10146,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0055_p01_01.png,59C164460,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0057_p01_01.png,59X129053,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0057_p04_04.png,79C109873,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0059_p01_01.png,51G51717,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0064_p01_01.png,59P168112,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0065_p02_02.png,51K41229,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0069_p01_01.png,51K41215,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0070_p01_01.png,51K41215,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0071_p01_01.png,88F139871,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0072_p01_01.png,59XB20430,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0072_p04_03.png,51K14184,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0073_p01_01.png,59X148991,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0073_p05_02.png,59X247780,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0074_p02_02.png,59X336832,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0076_p01_01.png,59L121901,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0076_p02_02.png,51F82338,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0078_p01_01.png,51H25905,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0078_p02_02.png,47B306007,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0080_p01_01.png,60F378417,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0081_p01_01.png,63B615142,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0084_p01_01.png,82MD102295,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0084_p02_02.png,59F154325,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0084_p04_03.png,51D36382,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0085_p03_02.png,59P120536,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0086_p01_01.png,59199849,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0089_p02_02.png,60F314247,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0090_p01_01.png,47N152201,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0090_p03_02.png,51H16559,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0091_p01_01.png,59X411844,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0094_p01_01.png,50N161501,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0094_p02_02.png,59X131857,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0096_p04_01.png,94K14726,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0098_p01_01.png,81A23618,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0100_p01_01.png,60A81861,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0100_p02_02.png,59X171055,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0102_p01_01.png,68T155819,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0104_p02_02.png,59X190004,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0105_p01_01.png,81K98170,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0116_p01_01.png,51G92506,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0116_p02_02.png,59V365647,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0116_p03_03.png,66PA11824,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0118_p01_01.png,74B113350,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0118_p03_03.png,59D177510,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0119_p02_02.png,29F100806,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0121_p03_03.png,67X149625,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0122_p02_02.png,59X155679,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0123_p01_01.png,55X22488,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0126_p01_01.png,51K02473,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0129_p01_01.png,76AC01232,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0133_p01_01.png,59X193723,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0134_p01_01.png,5D0LD18760,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0138_p01_01.png,74D407123,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0139_p01_01.png,50X108994,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0143_p01_01.png,51H69432,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0144_p01_01.png,60F264982,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0144_p02_02.png,36N67545,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0145_p01_01.png,60B229968,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0148_p01_01.png,51F79385,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0150_p01_01.png,79Z13052,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0151_p02_02.png,59X114523,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0152_p02_02.png,5X115755,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0153_p02_02.png,71C342726,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0155_p03_02.png,68K126338,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0158_p01_01.png,55X10641,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0159_p03_02.png,50X117685,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0160_p02_02.png,63B994975,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0161_p01_01.png,61C186959,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0161_p02_02.png,47M194680,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0162_p02_02.png,67H185418,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0162_p03_03.png,60F16272,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0165_p01_01.png,52X35035,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0168_p01_01.png,60Z40023,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0169_p01_01.png,84F89875,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0169_p02_02.png,60Z40023,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0169_p03_03.png,60F361271,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0171_p02_02.png,60Z40023,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0171_p03_03.png,60F361271,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0173_p01_01.png,59C320025,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0174_p01_01.png,959K193,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0175_p01_01.png,60B862972,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0176_p01_01.png,60F3571,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0177_p01_01.png,59Z101922,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0178_p01_01.png,59Z101922,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0179_p01_01.png,60F135716,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0180_p01_01.png,60F135716,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0182_p01_01.png,55X11849,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0187_p01_01.png,51G38746,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0191_p01_01.png,60B877771,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0192_p01_01.png,51K37082,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0194_p01_01.png,71C263510,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0202_p01_01.png,47K115491,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0205_p02_02.png,54X55440,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0213_p01_01.png,51A99341,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0214_p01_01.png,51C02802,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0215_p01_01.png,69N168744,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0217_p01_01.png,51D02854,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0218_p03_01.png,69N168744,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0222_p01_01.png,51C12746,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0223_p02_02.png,57M2569,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0228_p01_01.png,51C05509,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0229_p01_01.png,51H33262,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0230_p01_01.png,51G94706,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0232_p01_01.png,61C20514,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0232_p02_02.png,51D35092,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0233_p01_01.png,51H95737,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0241_p01_01.png,51D36261,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0241_p02_02.png,51H67569,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0242_p01_01.png,51D75426,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0242_p02_02.png,51H67569,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0244_p01_01.png,51H63681,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0245_p01_01.png,51K41413,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0251_p01_01.png,51F20873,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0252_p01_01.png,51C03806,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0254_p01_01.png,59E202192,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0262_p01_01.png,51G21576,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0264_p02_02.png,51G05819,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0275_p01_01.png,51A80985,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0276_p02_02.png,72T22106,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0279_p01_01.png,59X112676,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0279_p02_02.png,59X411142,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0280_p01_01.png,51C95340,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0281_p02_02.png,59X112676,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0282_p02_02.png,59X112676,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0283_p01_01.png,59X112676,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0283_p02_02.png,51F65471,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0283_p03_03.png,60A65115,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0286_p01_01.png,59X165996,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0287_p04_01.png,18G103802,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0290_p01_01.png,50LD05520,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0290_p03_03.png,59X411142,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0291_p01_01.png,47A43399,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0293_p01_01.png,51C52581,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0296_p01_01.png,51C95340,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0297_p01_01.png,60A84499,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0298_p01_01.png,51H46350,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0298_p02_02.png,59X411142,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0299_p01_01.png,51D80415,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0300_p01_01.png,51D80415,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0304_p01_01.png,51D19051,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0308_p01_01.png,51G76010,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0312_p01_01.png,51G28885,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0313_p03_02.png,67C113624,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0321_p01_01.png,51C19275,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0324_p01_01.png,51H21954,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0325_p01_01.png,51G27992,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0338_p01_01.png,60A57421,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0342_p02_02.png,61Z77059,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0343_p01_01.png,51A74362,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0345_p01_01.png,92A10170,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0345_p03_02.png,61D173954,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0351_p05_02.png,60C254027,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0352_p01_01.png,36G117825,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0353_p01_01.png,70H143358,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0353_p02_02.png,51K73245,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0354_p01_01.png,72F150021,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0358_p01_01.png,51G19579,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0369_p01_01.png,51K05772,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0374_p01_01.png,67AL09797,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0375_p01_01.png,51R33574,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0380_p02_02.png,72F102989,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0382_p01_01.png,72F102989,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0382_p02_02.png,64G105495,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0394_p02_02.png,84N116015,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0399_p01_01.png,59X460017,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0401_p01_01.png,59X460017,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0402_p01_01.png,59X409791,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0403_p01_01.png,51H01962,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0404_p01_01.png,60B812877,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0405_p01_01.png,59V267157,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0408_p01_01.png,51D77226,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0410_p01_01.png,51A93560,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0418_p01_01.png,70G129841,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0421_p01_01.png,59B149876,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0424_p01_01.png,59B149876,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0428_p01_01.png,59D175530,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0429_p01_01.png,60H611357,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0432_p01_01.png,60C279027,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0433_p01_01.png,66S145570,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0436_p01_01.png,94D102767,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0437_p01_01.png,60B919744,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0440_p03_03.png,78E147440,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0441_p01_01.png,77G160295,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0441_p02_02.png,47E140769,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0442_p02_02.png,81B141382,4
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0446_p01_01.png,62M169385,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0448_p01_01.png,67H148066,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0450_p01_01.png,52T58936,1
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0452_p01_01.png,60C293130,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0453_p02_02.png,67H148066,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0456_p01_01.png,94K217596,2
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0457_p01_01.png,71H32614,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0458_p01_01.png,77L160030,3
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0459_p01_01.png,85C106241,0
d:\NEO\LPR\parseq_official_pipeline\dataset\color_filtered\other\Dieu_0460_p01_01.png,81B14138,1
